id,name,odds,agency,outlay
677064,Shane Van Gisbergen,4.33,Sportsbet,23.094688221709006
677064,Scott McLaughlin,5,Unibet,20
677064,Jamie Whincup,5.5,Ubet,18.181818181818183
677064,Chaz Mostert,11,CrownBet,9.090909090909092
677064,Mark Winterbottom,17,Unibet,5.882352941176471
677064,David Reynolds,26,Sportsbet,3.8461538461538463
677064,Fabian Coulthard,26,Ubet,3.8461538461538463
677064,Craig Lowndes,41,Unibet,2.4390243902439024
677064,James Courtney,41,Sportsbet,2.4390243902439024
677064,Cameron Waters,51,Unibet,1.9607843137254901
677064,Garth Tander,67,Unibet,1.492537313432836
677064,Will Davison,101,Sportsbet,0.9900990099009901
677064,Michael Caruso,201,Ubet,0.4975124378109453
677064,Tim Slade,201,Ubet,0.4975124378109453
677064,Nick Percat,301,Ubet,0.33222591362126247
677064,Scott Pye,301,Ubet,0.33222591362126247
677064,Lee Holdsworth,501,Ubet,0.1996007984031936
677064,Richie Stanaway,501,Ubet,0.1996007984031936
677064,Rick Kelly,501,Ubet,0.1996007984031936
677064,Andre Heimgartner,751,Ubet,0.13315579227696406
677064,Anton De Pasquale,1001,Ubet,0.0999000999000999
677064,Jack Le Brocq,1001,Ubet,0.0999000999000999
677064,Simona de Silvestro,1001,Ubet,0.0999000999000999
677064,James Golding,2001,Ubet,0.04997501249375312
677064,Tim Blanchard,2001,Ubet,0.04997501249375312
677064,Todd Hazelwood,2001,Ubet,0.04997501249375312
665101,Lewis Hamilton,2.1,WilliamHill,47.61904761904762
665101,Sebastian Vettel,5.1,Betfair,19.607843137254903
665101,Max Verstappen,6.4,Betfair,15.625
665101,Daniel Ricciardo,11,Betfair,9.090909090909092
665101,Valtteri Bottas,15.5,Betfair,6.451612903225806
665101,Fernando Alonso,36,Betfair,2.7777777777777777
665101,Kimi Raikkonen,46,Betfair,2.1739130434782608
665101,Stoffel Vandoorne,130,Betfair,0.7692307692307693
665101,Carlos Sainz,151,Ubet,0.6622516556291391
665101,Nico Hulkenberg,190,Betfair,0.5263157894736842
665101,Esteban Ocon,301,Ubet,0.33222591362126247
665101,Sergio Perez,301,Ubet,0.33222591362126247
665101,Sergey Sirotkin,501,Sportsbet,0.1996007984031936
665101,Brendon Hartley,501,Ubet,0.1996007984031936
665101,Pierre Gasly,501,Ubet,0.1996007984031936
665101,Lance Stroll,501,Ubet,0.1996007984031936
665101,Charles Leclerc,501,Sportsbet,0.1996007984031936
665101,Romain Grosjean,1001,Ubet,0.0999000999000999
665101,Kevin Magnussen,1001,Ubet,0.0999000999000999
665101,Marcus Ericsson,1001,Ubet,0.0999000999000999
696849,Shubhankar Sharma,12,Ladbrokes,8.333333333333334
696849,Anirban Lahiri,12,Ladbrokes,8.333333333333334
696849,Joost Luiten,19,Ladbrokes,5.2631578947368425
696849,Emiliano Grillo,19,Ladbrokes,5.2631578947368425
696849,S.S.P Chawrasia,19.5,Betfair,5.128205128205129
696849,Chris Wood,26,Unibet,3.8461538461538463
696849,Pablo Larrazabal,42,Betfair,2.380952380952381
696849,Jeunghun Wang,34,Betfair,2.9411764705882355
696849,Scott Jamieson,36,Betfair,2.7777777777777777
696849,Paul Peterson,44,Betfair,2.272727272727273
696849,Andrew Johnston,34,Ladbrokes,2.9411764705882355
696849,Julian Suri,41,Ladbrokes,2.4390243902439024
696849,Marcus Kinhult,60,Betfair,1.6666666666666667
696849,Erik Van Rooyen,60,Betfair,1.6666666666666667
696849,Miguel Tabuena,46,Unibet,2.1739130434782608
696849,Stephen Gallacher,70,Betfair,1.4285714285714286
696849,Hideto Tanihara,51,Sportsbet,1.9607843137254901
696849,Wade Ormsby,55,Betfair,1.8181818181818181
696849,Sean Crocker,80,Betfair,1.25
696849,Prom Meesawat,65,Betfair,1.5384615384615385
696849,Aaron Rai,75,Betfair,1.3333333333333333
696849,Shaun Norris,100,Betfair,1
696849,Jason Scrivener,70,Betfair,1.4285714285714286
696849,Matt Wallace,85,Betfair,1.1764705882352942
696849,Renato Paratore,80,Betfair,1.25
696849,Scott Vincent,75,Betfair,1.3333333333333333
696849,Gavin Green,67,Ladbrokes,1.492537313432836
696849,Gaganjeet Bhullar,67,Ladbrokes,1.492537313432836
696849,Oliver Fisher,90,Betfair,1.1111111111111112
696849,Shiv Kapur,75,Betfair,1.3333333333333333
697390,Jordan Spieth,3.15,Betfair,31.746031746031747
697390,Rory McIlroy,4,CrownBet,25
697390,Sergio Garcia,4.7,Betfair,21.27659574468085
697390,Justin Rose,5,Ubet,20
697390,Henrik Stenson,5.7,Betfair,17.543859649122805
697390,Paul Casey,6,Ubet,16.666666666666668
697390,Tiger Woods,8.4,Betfair,11.904761904761905
697390,Tony Finau,8,Sportsbet,12.5
697390,Adam Hadwin,8,Ladbrokes,12.5
697390,Adam Scott,9.4,Betfair,10.638297872340425
697390,Matt Kuchar,11,Ubet,9.090909090909092
697390,Matthew Fitzpatrick,13,Betfair,7.6923076923076925
697390,Webb Simpson,11,Ubet,9.090909090909092
697390,Gary Woodland,11,WilliamHill,9.090909090909092
697390,Ryan Moore,11,WilliamHill,9.090909090909092
697390,Luke List,13,Betfair,7.6923076923076925
697390,Branden Grace,11.5,Betfair,8.695652173913043
697390,Cameron Smith,12,Betfair,8.333333333333334
697390,Byeong Hun An,13,Betfair,7.6923076923076925
697390,Louis Oosthuizen,11,Ubet,9.090909090909092
697390,Kevin Na,12,Sportsbet,8.333333333333334
697390,Kevin Streelman,13,Ubet,7.6923076923076925
697390,Jason Dufner,13.5,Betfair,7.407407407407407
697390,Steve Stricker,13,Ubet,7.6923076923076925
697390,Charl Schwartzel,13.5,Betfair,7.407407407407407
697390,Patrick Reed,13,CrownBet,7.6923076923076925
697390,Chez Reavie,13,Sportsbet,7.6923076923076925
697390,Martin Laird,20,Betfair,5
697390,Ross Fisher,15,WilliamHill,6.666666666666667
697390,Bill Haas,19,Betfair,5.2631578947368425
697391,Jordan Spieth,1.83,Sportsbet,54.6448087431694
697391,Rory McIlroy,2.5,Sportsbet,40
697391,Sergio Garcia,2.88,Sportsbet,34.72222222222222
697391,Henrik Stenson,3.4,Sportsbet,29.411764705882355
697391,Paul Casey,3.5,Ubet,28.571428571428573
697391,Justin Rose,3.6,Sportsbet,27.77777777777778
697391,Tiger Woods,4,Sportsbet,25
697391,Adam Hadwin,4.3,Ubet,23.255813953488374
697391,Tony Finau,4.5,Sportsbet,22.22222222222222
697391,Adam Scott,5,Ubet,20
697391,Gary Woodland,5.5,WilliamHill,18.181818181818183
697391,Byeong Hun An,5.5,Sportsbet,18.181818181818183
697391,Ryan Moore,5.5,WilliamHill,18.181818181818183
697391,Matt Kuchar,6,Ubet,16.666666666666668
697391,Matthew Fitzpatrick,6,Ubet,16.666666666666668
697391,Cameron Smith,6,Sportsbet,16.666666666666668
697391,Luke List,6,Ubet,16.666666666666668
697391,Kevin Na,6,Ubet,16.666666666666668
697391,Webb Simpson,6,Ubet,16.666666666666668
697391,Branden Grace,6,Ubet,16.666666666666668
697391,Steve Stricker,6.5,WilliamHill,15.384615384615385
697391,Louis Oosthuizen,6.5,Sportsbet,15.384615384615385
697391,Chez Reavie,6.5,Sportsbet,15.384615384615385
697391,Kevin Streelman,6.5,Sportsbet,15.384615384615385
697391,Charl Schwartzel,7,Sportsbet,14.285714285714286
697391,Brandt Snedeker,7,Ladbrokes,14.285714285714286
697391,Jason Dufner,7,Sportsbet,14.285714285714286
697391,Patrick Reed,7,Sportsbet,14.285714285714286
697391,Martin Laird,7.5,Bet365,13.333333333333334
697391,Bill Haas,7.5,Sportsbet,13.333333333333334
697393,Jordan Spieth,1.44,Betfair,69.44444444444444
697393,Rory McIlroy,1.75,Betfair,57.142857142857146
697393,Sergio Garcia,1.83,Sportsbet,54.6448087431694
697393,Henrik Stenson,2.22,Betfair,45.04504504504504
697393,Justin Rose,2.1,Sportsbet,47.61904761904762
697393,Paul Casey,2.14,Betfair,46.72897196261682
697393,Tiger Woods,2.44,Betfair,40.98360655737705
697393,Adam Hadwin,2.8,Betfair,35.714285714285715
697393,Tony Finau,2.63,Sportsbet,38.02281368821293
697393,Ryan Moore,2.75,Sportsbet,36.36363636363637
697393,Gary Woodland,2.98,Betfair,33.557046979865774
697393,Webb Simpson,2.87,Bet365,34.84320557491289
697393,Adam Scott,3.05,Betfair,32.786885245901644
697393,Matt Kuchar,3,Ladbrokes,33.333333333333336
697393,Byeong Hun An,3.3,Betfair,30.303030303030305
697393,Branden Grace,3.2,Sportsbet,31.25
697393,Luke List,3.2,Bet365,31.25
697393,Steve Stricker,3.3,Sportsbet,30.303030303030305
697393,Kevin Na,3.55,Betfair,28.169014084507044
697393,Cameron Smith,3.4,Sportsbet,29.411764705882355
697393,Kevin Streelman,3.45,Betfair,28.98550724637681
697393,Louis Oosthuizen,3.4,Sportsbet,29.411764705882355
697393,Chez Reavie,3.6,Sportsbet,27.77777777777778
697393,Charl Schwartzel,3.6,Sportsbet,27.77777777777778
697393,Jason Dufner,3.6,Sportsbet,27.77777777777778
697393,Patrick Reed,3.4,Betfair,29.411764705882355
697393,Matthew Fitzpatrick,3.45,Betfair,28.98550724637681
697393,Ross Fisher,3.75,Sportsbet,26.666666666666668
697393,Martin Laird,4.7,Betfair,21.27659574468085
697393,Charles Howell,4,Sportsbet,25
697392,Jordan Spieth,19,Sportsbet,5.2631578947368425
697392,Rory McIlroy,26,Sportsbet,3.8461538461538463
697392,Sergio Garcia,26,Sportsbet,3.8461538461538463
697392,Justin Rose,36,Sportsbet,2.7777777777777777
697392,Paul Casey,36,Sportsbet,2.7777777777777777
697392,Henrik Stenson,36,Sportsbet,2.7777777777777777
697392,Tony Finau,36,Sportsbet,2.7777777777777777
697392,Tiger Woods,36,Sportsbet,2.7777777777777777
697392,Adam Hadwin,41,CrownBet,2.4390243902439024
697392,Adam Scott,41,Ubet,2.4390243902439024
697392,Byeong Hun An,51,Sportsbet,1.9607843137254901
697392,Webb Simpson,51,Sportsbet,1.9607843137254901
697392,Gary Woodland,51,WilliamHill,1.9607843137254901
697392,Ryan Moore,51,WilliamHill,1.9607843137254901
697392,Kevin Na,56,Sportsbet,1.7857142857142858
697392,Matthew Fitzpatrick,56,Sportsbet,1.7857142857142858
697392,Chez Reavie,61,Sportsbet,1.639344262295082
697392,Matt Kuchar,61,CrownBet,1.639344262295082
697392,Branden Grace,61,Bet365,1.639344262295082
697392,Luke List,61,Bet365,1.639344262295082
697392,Cameron Smith,61,Sportsbet,1.639344262295082
697392,Steve Stricker,61,Sportsbet,1.639344262295082
697392,Jason Dufner,61,WilliamHill,1.639344262295082
697392,Louis Oosthuizen,61,Bet365,1.639344262295082
697392,Kevin Streelman,67,Sportsbet,1.492537313432836
697392,Martin Laird,67,Bet365,1.492537313432836
697392,Brandt Snedeker,67,Ladbrokes,1.492537313432836
697392,Patrick Reed,67,Sportsbet,1.492537313432836
697392,Charl Schwartzel,67,Bet365,1.492537313432836
697392,Charley Hoffman,67,Ladbrokes,1.492537313432836
696850,Jordan Spieth,9.5,Bet365,10.526315789473685
696850,Rory McIlroy,16.5,Betfair,6.0606060606060606
696850,Sergio Garcia,19,Betfair,5.2631578947368425
696850,Justin Rose,21,Sportsbet,4.761904761904762
696850,Henrik Stenson,21,Ladbrokes,4.761904761904762
696850,Paul Casey,29,Sportsbet,3.4482758620689653
696850,Tiger Woods,29,Ladbrokes,3.4482758620689653
696850,Tony Finau,34,Betfair,2.9411764705882355
696850,Adam Hadwin,42,Betfair,2.380952380952381
696850,Adam Scott,46,Betfair,2.1739130434782608
696850,Ryan Moore,46,Betfair,2.1739130434782608
696850,Webb Simpson,46,Betfair,2.1739130434782608
696850,Gary Woodland,50,Betfair,2
696850,Byeong Hun An,65,Betfair,1.5384615384615385
696850,Louis Oosthuizen,55,Betfair,1.8181818181818181
696850,Patrick Reed,55,Betfair,1.8181818181818181
696850,Matthew Fitzpatrick,65,Betfair,1.5384615384615385
696850,Matt Kuchar,60,Betfair,1.6666666666666667
696850,Kevin Na,80,Betfair,1.25
696850,Cameron Smith,51,Unibet,1.9607843137254901
696850,Chez Reavie,65,Betfair,1.5384615384615385
696850,Luke List,75,Betfair,1.3333333333333333
696850,Kevin Streelman,75,Betfair,1.3333333333333333
696850,Branden Grace,65,Betfair,1.5384615384615385
696850,Steve Stricker,95,Betfair,1.0526315789473684
696850,Charl Schwartzel,67,Bet365,1.492537313432836
696850,Jason Dufner,80,Betfair,1.25
696850,Zach Johnson,95,Betfair,1.0526315789473684
696850,Bill Haas,130,Betfair,0.7692307692307693
696850,Bryson DeChambeau,80,Betfair,1.25
696567,Dustin Johnson,9,Ubet,11.11111111111111
696567,Jordan Spieth,11,Unibet,9.090909090909092
696567,Justin Thomas,13,Ladbrokes,7.6923076923076925
696567,Jason Day,18,Betfair,5.555555555555555
696567,Jon Rahm,21,Betfair,4.761904761904762
696567,Phil Mickelson,21,Ladbrokes,4.761904761904762
696567,Tiger Woods,23,Unibet,4.3478260869565215
696567,Rickie Fowler,23,Ubet,4.3478260869565215
696567,Bubba Watson,28,Betfair,3.5714285714285716
696567,Justin Rose,26,Ubet,3.8461538461538463
696567,Sergio Garcia,34,Ladbrokes,2.9411764705882355
696567,Hideki Matsuyama,34,CrownBet,2.9411764705882355
696567,Tommy Fleetwood,42,Betfair,2.380952380952381
696567,Paul Casey,51,Ubet,1.9607843137254901
696567,Alexander Noren,61,Sportsbet,1.639344262295082
696567,Thomas Pieters,61,Bet365,1.639344262295082
696567,Adam Scott,61,Ubet,1.639344262295082
696567,Marc Leishman,61,Unibet,1.639344262295082
696567,Tyrrell Hatton,67,Ladbrokes,1.492537313432836
696567,Brooks Koepka,70,Betfair,1.4285714285714286
696567,Henrik Stenson,70,Betfair,1.4285714285714286
696567,Louis Oosthuizen,67,Bet365,1.492537313432836
696567,Matt Kuchar,95,Betfair,1.0526315789473684
696567,Charl Schwartzel,120,Betfair,0.8333333333333334
696567,Xander Schauffele,90,Betfair,1.1111111111111112
696567,Patrick Reed,100,Betfair,1
696567,Matthew Fitzpatrick,110,Betfair,0.9090909090909091
696567,Patrick Cantlay,95,Betfair,1.0526315789473684
696567,Daniel Berger,150,Betfair,0.6666666666666666
696567,Tony Finau,110,Betfair,0.9090909090909091
639079,"Johnson, Dustin",9,Ubet,11.11111111111111
639079,"Mcilroy, Rory",13,Ladbrokes,7.6923076923076925
639079,"Spieth, Jordan",15,WilliamHill,6.666666666666667
639079,"Day, Jason",17,Unibet,5.882352941176471
639079,"Rahm, Jon",21,Ladbrokes,4.761904761904762
639079,"Fowler, Rickie",21,WilliamHill,4.761904761904762
639079,"Thomas, Justin",21,Ladbrokes,4.761904761904762
639079,"Rose, Justin",26,Ubet,3.8461538461538463
639079,"Matsuyama, Hideki",29,WilliamHill,3.4482758620689653
639079,"Garcia, Sergio",29,Ubet,3.4482758620689653
639079,"Koepka, Brooks",34,WilliamHill,2.9411764705882355
639079,"Stenson, Henrik",34,Ubet,2.9411764705882355
639079,"Mickelson, Phil",51,Ubet,1.9607843137254901
639079,"Grace, Branden",51,CrownBet,1.9607843137254901
639079,"Scott, Adam",51,CrownBet,1.9607843137254901
639079,"Casey, Paul",51,Ubet,1.9607843137254901
639079,"Pieters, Thomas",67,Ladbrokes,1.492537313432836
639079,"Oosthuizen, Louis",67,Ubet,1.492537313432836
639079,"Berger, Daniel",67,Ubet,1.492537313432836
639079,"Noren, Alexander",67,Ubet,1.492537313432836
639079,"Kisner, Kevin",81,Ubet,1.2345679012345678
639079,"Kuchar, Matt",81,WilliamHill,1.2345679012345678
639079,"Holmes, JB",81,Ubet,1.2345679012345678
639079,"Kaymer, Martin",81,WilliamHill,1.2345679012345678
639079,"Woods, Tiger",81,Ladbrokes,1.2345679012345678
639079,"Reed, Patrick",81,WilliamHill,1.2345679012345678
639079,"Smith, Cameron",81,Sportsbet,1.2345679012345678
639079,"Chappell, Kevin",81,CrownBet,1.2345679012345678
639079,"Schwartzel, Charl",81,CrownBet,1.2345679012345678
639079,"Schauffele, Xander",81,Sportsbet,1.2345679012345678
605064,"Spieth, Jordan",11,Ladbrokes,9.090909090909092
605064,"Johnson, Dustin",15,Unibet,6.666666666666667
605064,"Mcilroy, Rory",15,Ladbrokes,6.666666666666667
605064,"Fowler, Rickie",19,Ubet,5.2631578947368425
605064,"Thomas, Justin",23,Ubet,4.3478260869565215
605064,"Rahm, Jon",23,Ladbrokes,4.3478260869565215
605064,"Rose, Justin",26,Unibet,3.8461538461538463
605064,"Garcia, Sergio",26,Ladbrokes,3.8461538461538463
605064,"Matsuyama, Hideki",29,Ladbrokes,3.4482758620689653
605064,"Fleetwood, Tommy",29,Ubet,3.4482758620689653
605064,"Stenson, Henrik",29,Ubet,3.4482758620689653
605064,"Day, Jason",29,Ladbrokes,3.4482758620689653
605064,"Koepka, Brooks",41,Ladbrokes,2.4390243902439024
605064,"Woods, Tiger",41,WilliamHill,2.4390243902439024
605064,"Scott, Adam",41,CrownBet,2.4390243902439024
605064,"Casey, Paul",50,Betfair,2
605064,"Leishman, Marc",51,WilliamHill,1.9607843137254901
605064,"Mickelson, Phil",51,Ubet,1.9607843137254901
605064,"Hatton, Tyrrell",51,Ubet,1.9607843137254901
605064,"Grace, Branden",51,WilliamHill,1.9607843137254901
605064,"Noren, Alexander",51,Ubet,1.9607843137254901
605064,"Kuchar, Matt",51,Ubet,1.9607843137254901
605064,"Pieters, Thomas",67,Ladbrokes,1.492537313432836
605064,"Oosthuizen, Louis",67,Ladbrokes,1.492537313432836
605064,"Fitzpatrick, Matthew",67,Ubet,1.492537313432836
605064,"Reed, Patrick",81,Ubet,1.2345679012345678
605064,"Lowry, Shane",81,Ubet,1.2345679012345678
605064,"Berger, Daniel",101,Ubet,0.9900990099009901
605064,"Molinari, Francesco",101,Ubet,0.9900990099009901
605064,"Harrington, Padraig",101,Ladbrokes,0.9900990099009901
639080,Jordan Spieth,11,Ladbrokes,9.090909090909092
639080,Dustin Johnson,12,Ladbrokes,8.333333333333334
639080,Rory McIlroy,13,Sportsbet,7.6923076923076925
639080,Hideki Matsuyama,17,Ubet,5.882352941176471
639080,Rickie Fowler,19,Unibet,5.2631578947368425
639080,Jason Day,21,Ladbrokes,4.761904761904762
639080,Jon Rahm,21,WilliamHill,4.761904761904762
639080,Justin Thomas,26,Ladbrokes,3.8461538461538463
639080,Brooks Koepka,29,Ladbrokes,3.4482758620689653
639080,Justin Rose,31,Sportsbet,3.225806451612903
639080,Sergio Garcia,34,Unibet,2.9411764705882355
639080,Adam Scott,41,Ubet,2.4390243902439024
639080,Henrik Stenson,41,Ubet,2.4390243902439024
639080,Paul Casey,51,WilliamHill,1.9607843137254901
639080,Patrick Cantlay,51,Unibet,1.9607843137254901
639080,Matt Kuchar,51,Ladbrokes,1.9607843137254901
639080,Branden Grace,67,Unibet,1.492537313432836
639080,Xander Schauffele,67,Unibet,1.492537313432836
639080,Thomas Pieters,67,Unibet,1.492537313432836
639080,Daniel Berger,67,Ubet,1.492537313432836
639080,Louis Oosthuizen,67,Unibet,1.492537313432836
639080,Kevin Kisner,71,WilliamHill,1.408450704225352
639080,Patrick Reed,71,WilliamHill,1.408450704225352
639080,Marc Leishman,81,CrownBet,1.2345679012345678
639080,Kevin Chappell,81,Ladbrokes,1.2345679012345678
639080,Phil Mickelson,81,Sportsbet,1.2345679012345678
639080,Tommy Fleetwood,81,WilliamHill,1.2345679012345678
639080,Alexander Noren,81,Ubet,1.2345679012345678
639080,Martin Kaymer,101,Unibet,0.9900990099009901
639080,Shane Lowry,101,Ubet,0.9900990099009901
639098,USA,2,Ladbrokes,50
639098,Europe,2.2,Ubet,45.45454545454545
639098,Tie,13,WilliamHill,7.6923076923076925
639099,USA,1.78,WilliamHill,56.17977528089887
639099,Europe,2.2,Sportsbet,45.45454545454545
697453,India,1.36,Ladbrokes,73.52941176470588
697453,Bangladesh,3.55,Betfair,28.169014084507044
697915,India,1.82,Sportsbet,54.94505494505494
697915,Bangladesh,2.3,Unibet,43.47826086956522
697915,Tie,34,Sportsbet,2.9411764705882355
697916,India,1.72,Sportsbet,58.139534883720934
697916,Bangladesh,2.5,Sportsbet,40
697916,Tie,7,Sportsbet,14.285714285714286
696889,Australia,2.2,Ubet,45.45454545454545
696889,South Africa,2.75,CrownBet,36.36363636363637
696889,Draw,5.25,Ubet,19.047619047619047
696890,Australia,1.8,Ubet,55.55555555555556
696890,South Africa,2.25,WilliamHill,44.44444444444444
697452,Australia,1.85,Unibet,54.05405405405405
697452,South Africa,2.12,Sportsbet,47.16981132075472
697448,AB de Villiers,4.33,Sportsbet,23.094688221709006
697448,Hashim Amla,4.75,CrownBet,21.05263157894737
697448,Aiden Markram,5.5,Ladbrokes,18.181818181818183
697448,Dean Elgar,6,Sportsbet,16.666666666666668
697448,Faf du Plessis,7,Ladbrokes,14.285714285714286
697448,Quinton de Kock,11,CrownBet,9.090909090909092
697448,Temba Bavuma,11,Unibet,9.090909090909092
697448,Heinrich Klaasen,13,Unibet,7.6923076923076925
697448,Theunis de Bruyn,13,Ubet,7.6923076923076925
697448,Wiaan Mulder,17,Ubet,5.882352941176471
697448,Vernon Philander,51,Sportsbet,1.9607843137254901
697448,Keshav Maharaj,81,Unibet,1.2345679012345678
697448,Kagiso Rabada,151,Unibet,0.6622516556291391
697448,Lungi Ngidi,201,Unibet,0.4975124378109453
697448,Morne Morkel,251,Unibet,0.398406374501992
697449,Steve Smith,3.25,Ubet,30.76923076923077
697449,David Warner,4.5,Ladbrokes,22.22222222222222
697449,Usman Khawaja,6.5,Unibet,15.384615384615385
697449,Cameron Bancroft,7,Ladbrokes,14.285714285714286
697449,Shaun Marsh,8,Bet365,12.5
697449,Mitchell Marsh,10,Bet365,10
697449,Peter Handscomb,11,Ladbrokes,9.090909090909092
697449,Tim Paine,21,Sportsbet,4.761904761904762
697449,Mitchell Starc,67,Unibet,1.492537313432836
697449,Pat Cummins,67,Sportsbet,1.492537313432836
697449,Jhye Richardson,151,Ubet,0.6622516556291391
697449,Nathan Lyon,151,Ubet,0.6622516556291391
697449,Chadd Sayers,201,Unibet,0.4975124378109453
697449,Jon Holland,201,CrownBet,0.4975124378109453
697449,Josh Hazlewood,201,Unibet,0.4975124378109453
697450,Vernon Philander,4,Sportsbet,25
697450,Kagiso Rabada,4.33,Sportsbet,23.094688221709006
697450,Keshav Maharaj,5,Bet365,20
697450,Morne Morkel,5,Sportsbet,20
697450,Lungi Ngidi,6,CrownBet,16.666666666666668
697450,Theunis de Bruyn,21,Sportsbet,4.761904761904762
697451,Mitchell Starc,3.25,Ladbrokes,30.76923076923077
697451,Pat Cummins,4.5,Sportsbet,22.22222222222222
697451,Josh Hazlewood,4.25,Ubet,23.529411764705884
697451,Nathan Lyon,4.75,CrownBet,21.05263157894737
697451,Chadd Sayers,6,Ubet,16.666666666666668
697451,Jhye Richardson,6,Ubet,16.666666666666668
697451,Jon Holland,6.5,CrownBet,15.384615384615385
697451,Mitchell Marsh,15,CrownBet,6.666666666666667
697454,Sri Lanka,1.56,Sportsbet,64.1025641025641
697454,Bangladesh,2.43,Sportsbet,41.15226337448559
697455,India,1.59,Sportsbet,62.893081761006286
697455,Sri Lanka,2.38,Sportsbet,42.016806722689076
637963,Pakistan,1.2,Sportsbet,83.33333333333334
637963,Draw,5.45,Sportsbet,18.34862385321101
637963,Ireland,14,Sportsbet,7.142857142857143
694322,Pakistan,1.1,Sportsbet,90.9090909090909
694322,Ireland,6,Sportsbet,16.666666666666668
537545,Australia,5.6,Betfair,17.857142857142858
537545,England,5.5,WilliamHill,18.181818181818183
537545,India,5.5,WilliamHill,18.181818181818183
537545,South Africa,7,Betfair,14.285714285714286
537545,New Zealand,8.6,Betfair,11.627906976744187
537545,Pakistan,13,CrownBet,7.6923076923076925
537545,Sri Lanka,22,Betfair,4.545454545454546
537545,West Indies,21,Sportsbet,4.761904761904762
537545,Bangladesh,51,Unibet,1.9607843137254901
537545,Afghanistan,251,WilliamHill,0.398406374501992
537545,Ireland,501,Sportsbet,0.1996007984031936
537545,Zimbabwe,501,Sportsbet,0.1996007984031936
537545,Scotland,1001,WilliamHill,0.0999000999000999
537545,UAE,2001,Bet365,0.04997501249375312
537545,Netherlands,3001,Bet365,0.03332222592469177
696748,Highlanders,1.15,WilliamHill,86.95652173913044
696748,Stormers,7,Unibet,14.285714285714286
697275,Highlanders - Highlanders,1.37,Bet365,72.992700729927
697275,Stormers - Highlanders,7,Ubet,14.285714285714286
697275,Stormers - Stormers,13,CrownBet,7.6923076923076925
697275,Highlanders - Stormers,19,Ubet,5.2631578947368425
697275,Draw - Highlanders,26,Ladbrokes,3.8461538461538463
697275,Highlanders - Draw,67,Ladbrokes,1.492537313432836
697275,Stormers - Draw,81,Ladbrokes,1.2345679012345678
697275,Draw - Stormers,91,Sportsbet,1.098901098901099
697275,Draw - Draw,250,Sportsbet,0.4
697273,Highlanders to win by 13 +,1.57,Sportsbet,63.69426751592356
697273,Highlanders 1 - 12,3.5,Sportsbet,28.571428571428573
697273,Stormers 1 - 12,8,CrownBet,12.5
697273,Stormers to win by 13 +,21,Ladbrokes,4.761904761904762
697273,Draw,41,Ladbrokes,2.4390243902439024
697274,Highlanders Try,3,WilliamHill,33.333333333333336
697274,Stormers Penalty,3.6,Unibet,27.77777777777778
697274,Highlanders Penalty,3.15,Ubet,31.746031746031747
697274,Stormers Try,9,WilliamHill,11.11111111111111
697274,Highlanders Drop Goal,126,Sportsbet,0.7936507936507936
697274,Stormers Drop Goal,126,Sportsbet,0.7936507936507936
696749,Rebels,1.7,Bet365,58.82352941176471
696749,Brumbies,2.5,Betfair,40
697278,Rebels - Rebels,2.3,WilliamHill,43.47826086956522
697278,Brumbies - Brumbies,3.5,CrownBet,28.571428571428573
697278,Brumbies - Rebels,6.75,Unibet,14.814814814814815
697278,Rebels - Brumbies,8.5,Ubet,11.764705882352942
697278,Draw - Rebels,29,Bet365,3.4482758620689653
697278,Draw - Brumbies,35,Unibet,2.857142857142857
697278,Brumbies - Draw,51,Ladbrokes,1.9607843137254901
697278,Rebels - Draw,51,Ladbrokes,1.9607843137254901
697278,Draw - Draw,201,Sportsbet,0.4975124378109453
697276,Rebels 1 - 12,3.2,Ladbrokes,31.25
697276,Rebels to win by 13 +,3.6,Sportsbet,27.77777777777778
697276,Brumbies 1 - 12,3.75,Ladbrokes,26.666666666666668
697276,Brumbies to win by 13 +,6.25,CrownBet,16
697276,Draw,26,Ladbrokes,3.8461538461538463
697277,Brumbies Penalty,3.15,Unibet,31.746031746031747
697277,Rebels Penalty,3.15,Unibet,31.746031746031747
697277,Rebels Try,4,Sportsbet,25
697277,Brumbies Try,5.5,Sportsbet,18.181818181818183
697277,Brumbies Drop Goal,126,Sportsbet,0.7936507936507936
697277,Rebels Drop Goal,126,Sportsbet,0.7936507936507936
696750,Hurricanes,1.88,Betfair,53.19148936170213
696750,Crusaders,2.05,CrownBet,48.78048780487805
697281,Hurricanes - Hurricanes,2.8,WilliamHill,35.714285714285715
697281,Crusaders - Crusaders,2.9,WilliamHill,34.48275862068966
697281,Crusaders - Hurricanes,7.5,Sportsbet,13.333333333333334
697281,Hurricanes - Crusaders,8,Ubet,12.5
697281,Draw - Hurricanes,30,Unibet,3.3333333333333335
697281,Draw - Crusaders,34,Ladbrokes,2.9411764705882355
697281,Crusaders - Draw,51,Ladbrokes,1.9607843137254901
697281,Hurricanes - Draw,51,Ladbrokes,1.9607843137254901
697281,Draw - Draw,126,Ladbrokes,0.7936507936507936
697279,Crusaders 1 - 12,3.5,Ladbrokes,28.571428571428573
697279,Hurricanes 1 - 12,3.25,Ladbrokes,30.76923076923077
697279,Hurricanes to win by 13 +,4.2,Sportsbet,23.80952380952381
697279,Crusaders to win by 13 +,5,CrownBet,20
